,CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
22370,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,471.660003662
22371,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,471.0
22372,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,471.119995117
22373,5.0,0.0,7.0,0.0,169.0,92.0,0.0,0.0,470.779998779
22374,5.0,0.0,7.0,0.0,168.0,92.0,0.0,0.0,470.309997559
22375,5.0,0.0,7.0,0.0,168.0,92.0,0.0,0.0,471.08996582
22376,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,470.289978027
22377,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,469.25
22378,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.410003662
22379,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.410003662
22380,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.410003662
22381,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.83001709
22382,5.0,0.0,7.0,0.0,168.0,92.0,0.0,0.0,469.729980469
22383,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,470.479980469
22384,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.469970703
22385,5.0,0.0,6.0,0.0,166.0,92.0,0.0,0.0,469.929992676
22386,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.989990234
22387,5.0,0.0,7.0,0.0,169.0,92.0,0.0,0.0,472.0
22388,5.0,0.0,7.0,0.0,168.0,92.0,0.0,0.0,471.0
22389,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,470.539978027
22390,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,470.220031738
22391,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,469.480010986
22392,5.0,0.0,7.0,0.0,168.0,92.0,0.0,0.0,469.849975586
22393,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,469.5
22394,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,470.230010986
22395,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,468.969970703
22396,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,468.969970703
22397,5.0,0.0,7.0,0.0,167.0,92.0,0.0,0.0,468.969970703
22398,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,469.049987793
22399,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,469.289978027
22400,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,469.149993896
22401,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,468.91998291
22402,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,470.510009766
22403,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.790008545
22404,5.0,0.0,8.0,0.0,166.0,92.0,0.0,0.0,468.610015869
22405,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,469.140014648
22406,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.770019531
22407,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,469.75
22408,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.190002441
22409,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,468.489990234
22410,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,468.109985352
22411,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,466.809997559
22412,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.619995117
22413,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.619995117
22414,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.619995117
22415,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,467.270019531
22416,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.079986572
22417,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,466.799987793
22418,5.0,0.0,7.0,0.0,166.0,92.0,0.0,0.0,467.809997559
22419,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.019989014
22420,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.130004883
22421,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.609985352
22422,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,467.529998779
22423,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,467.420013428
22424,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,467.279998779
22425,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,466.929992676
22426,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.25
22427,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.41998291
22428,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.66998291
22429,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,467.989990234
22430,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,467.989990234
22431,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,467.989990234
22432,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.390014648
22433,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.58001709
22434,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,468.230010986
22435,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,469.0
22436,5.0,0.0,7.0,0.0,165.0,92.0,0.0,0.0,468.399993896
22437,5.0,0.0,7.0,0.0,165.0,93.0,0.0,0.0,468.309997559
22438,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,468.070007324
22439,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,467.519989014
22440,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,467.470001221
22441,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,468.16003418
22442,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,466.929992676
22443,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,467.489990234
22444,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,467.290008545
22445,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,467.760009766
22446,2.5,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.58001709
22447,2.5,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.58001709
22448,2.5,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.58001709
22449,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.470001221
22450,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,464.75
22451,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,467.010009766
22452,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.470031738
22453,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,465.58001709
22454,5.0,0.0,7.0,0.0,164.0,92.0,0.0,0.0,465.859985352
22455,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.609985352
22456,2.5,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.559997559
22457,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,465.230010986
22458,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,465.720001221
22459,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.0
22460,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.16998291
22461,5.0,0.0,7.0,0.0,163.0,92.0,0.0,0.0,464.170013428
22462,5.0,0.0,8.0,0.0,161.0,92.0,0.0,0.0,464.5
22463,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.790008545
22464,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.790008545
22465,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.790008545
22466,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,465.240020752
22467,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,464.570007324
22468,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,464.909973145
22469,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.109985352
22470,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,464.700012207
22471,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,464.33001709
22472,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.91998291
22473,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,464.179992676
22474,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,463.490020752
22475,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,463.599975586
22476,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,463.450012207
22477,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,463.790008545
22478,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,463.950012207
22479,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,464.320007324
22480,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,463.359985352
22481,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,463.359985352
22482,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,463.359985352
22483,2.5,0.0,7.0,0.0,159.0,92.0,0.0,1.0,464.460021973
22484,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,463.929992676
22485,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,464.670013428
22486,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,464.91998291
22487,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,464.440002441
22488,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,464.609985352
22489,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,465.019989014
22490,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,465.039978027
22491,5.0,0.0,7.0,0.0,162.0,92.0,0.0,0.0,465.409973145
22492,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,465.16998291
22493,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,464.0
22494,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,462.869995117
22495,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,463.179992676
22496,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,461.340026855
22497,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,461.340026855
22498,5.0,0.0,7.0,0.0,161.0,92.0,0.0,0.0,461.340026855
22499,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,462.709991455
22500,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,461.869995117
22501,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,458.0
22502,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,460.559997559
22503,5.0,0.0,7.0,0.0,161.0,91.0,0.0,0.0,460.390014648
22504,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,460.320007324
22505,5.0,0.0,6.0,0.0,159.0,91.0,0.0,0.0,461.119995117
22506,5.0,0.0,7.0,0.0,161.0,91.0,0.0,0.0,461.309997559
22507,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,461.030029297
22508,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,460.640014648
22509,5.0,0.0,7.0,0.0,160.0,91.0,0.0,0.0,460.429992676
22510,5.0,0.0,7.0,0.0,157.0,91.0,0.0,0.0,460.299987793
22511,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.459991455
22512,5.0,0.0,7.0,0.0,161.0,91.0,0.0,0.0,460.83001709
22513,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.950012207
22514,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.950012207
22515,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.950012207
22516,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,460.349975586
22517,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,460.809997559
22518,5.0,0.0,7.0,0.0,160.0,91.0,0.0,0.0,460.869995117
22519,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,458.929992676
22520,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,459.760009766
22521,5.0,0.0,7.0,0.0,160.0,91.0,0.0,0.0,459.489990234
22522,5.0,0.0,7.0,0.0,160.0,91.0,0.0,0.0,460.380004883
22523,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,460.200012207
22524,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,460.279998779
22525,5.0,0.0,7.0,0.0,160.0,91.0,0.0,0.0,460.660003662
22526,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,459.960021973
22527,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,459.349975586
22528,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,460.190002441
22529,5.0,0.0,7.0,0.0,157.0,91.0,0.0,0.0,459.66998291
22530,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,461.0
22531,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,461.0
22532,5.0,0.0,6.0,0.0,159.0,91.0,0.0,0.0,460.670013428
22533,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,460.839996338
22534,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,459.760009766
22535,5.0,0.0,7.0,0.0,160.0,91.0,0.0,0.0,460.550018311
22536,2.5,0.0,6.0,0.0,159.0,92.0,0.0,0.0,460.91998291
22537,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.75
22538,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,460.950012207
22539,5.0,0.0,8.0,0.0,160.0,92.0,0.0,0.0,461.229980469
22540,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,460.739990234
22541,5.0,0.0,6.0,0.0,157.0,92.0,0.0,0.0,460.489990234
22542,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,460.539978027
22543,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.549987793
22544,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,459.739990234
22545,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,461.770019531
22546,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,460.460021973
22547,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,460.460021973
22548,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,460.460021973
22549,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,460.769989014
22550,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,460.940002441
22551,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.869995117
22552,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,460.779998779
22553,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,460.729980469
22554,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,460.510009766
22555,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.91998291
22556,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,460.369995117
22557,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,460.41998291
22558,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,487.980010986
22559,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,488.66998291
22560,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,490.839996338
22561,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,484.040008545
22562,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,483.410003662
22563,5.0,0.0,6.0,0.0,159.0,92.0,0.0,0.0,483.570007324
22564,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,478.769989014
22565,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,478.769989014
22566,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,478.769989014
22567,5.0,0.0,7.0,0.0,156.0,92.0,0.0,0.0,478.899963379
22568,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,478.820007324
22569,5.0,0.0,7.0,0.0,159.0,91.0,0.0,0.0,478.910003662
22570,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,486.719970703
22571,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,486.089996338
22572,5.0,0.0,7.0,0.0,160.0,92.0,0.0,0.0,492.480010986
22573,5.0,0.0,8.0,0.0,157.0,91.0,0.0,0.0,482.309997559
22574,5.0,0.0,7.0,0.0,157.0,91.0,0.0,0.0,481.829986572
22575,5.0,0.0,7.0,0.0,158.0,91.0,0.0,0.0,480.799987793
22576,5.0,0.0,7.0,0.0,156.0,92.0,0.0,0.0,481.099975586
22577,5.0,0.0,8.0,0.0,158.0,92.0,0.0,0.0,482.679992676
22578,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,480.399993896
22579,5.0,0.0,7.0,0.0,156.0,92.0,0.0,0.0,479.369995117
22580,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,480.279998779
22581,5.0,0.0,8.0,0.0,159.0,92.0,0.0,0.0,480.690002441
22582,5.0,0.0,8.0,0.0,159.0,92.0,0.0,0.0,480.690002441
22583,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,481.260009766
22584,5.0,0.0,6.0,0.0,157.0,92.0,0.0,0.0,482.479980469
22585,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,481.75
22586,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,481.290008545
22587,5.0,0.0,7.0,0.0,156.0,92.0,0.0,0.0,481.659973145
22588,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,482.010009766
22589,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,481.320007324
22590,5.0,0.0,7.0,0.0,156.0,92.0,0.0,0.0,484.729980469
22591,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,480.860015869
22592,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,481.320007324
22593,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,481.16998291
22594,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,485.619995117
22595,5.0,0.0,8.0,0.0,156.0,92.0,0.0,0.0,482.859985352
22596,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,481.570007324
22597,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,494.450012207
22598,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,494.450012207
22599,5.0,0.0,7.0,0.0,159.0,92.0,0.0,0.0,494.450012207
22600,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,490.179992676
22601,5.0,0.0,8.0,0.0,157.0,92.0,0.0,0.0,483.820007324
22602,5.0,0.0,7.0,0.0,158.0,92.0,0.0,0.0,482.410003662
22603,5.0,0.0,7.0,0.0,157.0,92.0,0.0,0.0,481.889984131
22604,5.0,0.0,21.0,0.0,156.0,92.0,0.0,0.0,484.0
22605,5.0,0.0,20.0,0.0,158.0,92.0,0.0,0.0,496.619995117
22606,5.0,0.0,33.0,0.0,156.0,92.0,0.0,0.0,519.130004883
22607,5.0,0.0,68.0,0.0,156.0,92.0,0.0,0.0,3184.12011719
22608,5.0,0.0,91.0,0.0,158.0,92.0,0.0,0.0,3104.37011719
22609,5.0,0.0,144.0,0.0,155.0,91.0,0.0,0.0,3201.29980469
22610,5.0,0.0,163.0,0.0,157.0,91.0,0.0,0.0,3236.97998047
22611,5.0,0.0,175.0,0.0,157.0,92.0,0.0,0.0,3280.81005859
22612,2.5,0.0,177.0,0.0,155.0,92.0,0.0,1.0,3285.39013672
22613,2.5,0.0,178.0,0.0,157.0,91.0,0.0,0.0,3297.98999023
22614,5.0,0.0,180.0,0.0,156.0,92.0,0.0,0.0,3330.54980469
22615,5.0,0.0,180.0,0.0,156.0,92.0,0.0,0.0,3330.54980469
22616,5.0,0.0,180.0,0.0,156.0,92.0,0.0,0.0,3330.54980469
22617,5.0,0.0,186.0,0.0,157.0,92.0,0.0,0.0,3343.85986328
22618,5.0,0.0,321.0,0.0,157.0,92.0,0.0,0.0,3498.43994141
22619,5.0,0.0,547.0,0.0,157.0,92.0,0.0,0.0,3771.22021484
22620,5.0,0.0,599.0,0.0,157.0,92.0,0.0,0.0,3857.27978516
22621,5.0,0.0,619.0,0.0,156.0,92.0,2.5,0.0,3952.97998047
22622,5.0,0.0,620.0,0.0,156.0,92.0,2.5,1.0,3950.06005859
22623,5.0,0.0,618.0,0.0,157.0,92.0,2.5,1.0,3915.60986328
22624,5.0,0.0,628.0,0.0,155.0,92.0,2.5,0.0,3916.88989258
22625,5.0,0.0,623.0,0.0,156.0,92.0,2.5,0.0,3920.77978516
22626,5.0,0.0,629.0,0.0,0.0,92.0,2.5,0.0,3752.18994141
22627,5.0,0.0,624.0,0.0,0.0,92.0,2.5,0.0,3745.22998047
22628,5.0,0.0,623.0,0.0,0.0,92.0,2.5,0.0,3744.48999023
22629,5.0,0.0,627.0,0.0,0.0,92.0,2.5,0.0,3744.83007812
22630,5.0,0.0,620.0,0.0,0.0,92.0,2.5,0.0,3730.69995117
22631,5.0,0.0,622.0,0.0,0.0,92.0,2.5,0.0,3726.64013672
22632,5.0,0.0,622.0,0.0,0.0,92.0,2.5,0.0,3726.64013672
22633,5.0,0.0,622.0,0.0,0.0,92.0,2.5,0.0,3726.64013672
22634,5.0,0.0,619.0,0.0,0.0,92.0,2.5,0.0,3734.33007812
22635,5.0,0.0,624.0,0.0,0.0,92.0,2.5,0.0,3741.81982422
22636,5.0,0.0,619.0,0.0,0.0,92.0,2.5,0.0,3728.4699707
22637,5.0,0.0,632.0,0.0,0.0,92.0,2.5,0.0,3732.51025391
22638,5.0,0.0,630.0,0.0,0.0,92.0,2.5,0.0,3733.35986328
22639,5.0,0.0,628.0,0.0,0.0,92.0,2.5,1.0,3723.30029297
22640,5.0,0.0,629.0,0.0,0.0,92.0,2.5,1.0,3729.70019531
22641,5.0,0.0,618.0,0.0,0.0,92.0,2.5,1.0,3712.37988281
22642,5.0,0.0,622.0,0.0,0.0,92.0,2.5,0.0,3726.86987305
22643,5.0,0.0,627.0,0.0,0.0,92.0,2.5,0.0,3721.52001953
22644,2.5,0.0,628.0,0.0,0.0,92.0,2.5,0.0,3735.57006836
22645,5.0,0.0,625.0,0.0,0.0,92.0,2.5,0.0,3730.87011719
22646,5.0,0.0,626.0,0.0,0.0,92.0,2.5,1.0,3731.39990234
22647,5.0,0.0,627.0,0.0,0.0,242.0,2.5,0.0,3883.02001953
22648,5.0,0.0,620.0,0.0,0.0,430.0,0.0,1.0,4064.93994141
22649,5.0,0.0,620.0,0.0,0.0,430.0,0.0,1.0,4064.93994141
22650,5.0,0.0,620.0,0.0,0.0,430.0,0.0,1.0,4064.93994141
22651,2.5,0.0,624.0,0.0,0.0,423.0,0.0,0.0,4048.58007812
22652,2.5,0.0,616.0,0.0,0.0,417.0,0.0,0.0,4032.27978516
22653,2.5,0.0,624.0,0.0,0.0,415.0,0.0,0.0,4036.95996094
22654,5.0,0.0,629.0,0.0,0.0,414.0,0.0,1.0,4038.35986328
22655,5.0,0.0,625.0,0.0,0.0,414.0,0.0,0.0,4041.15991211
22656,5.0,0.0,626.0,0.0,0.0,413.0,0.0,0.0,4045.62011719
22657,5.0,0.0,623.0,0.0,0.0,412.0,0.0,0.0,4048.91992188
22658,5.0,0.0,626.0,0.0,0.0,413.0,2.5,0.0,4048.33007812
22659,2.5,0.0,619.0,0.0,0.0,412.0,0.0,0.0,4044.92993164
22660,5.0,0.0,625.0,0.0,0.0,412.0,0.0,0.0,4048.87011719
22661,5.0,0.0,619.0,0.0,0.0,412.0,0.0,0.0,4041.81982422
22662,2.5,0.0,619.0,0.0,0.0,412.0,0.0,0.0,4042.27978516
22663,5.0,0.0,621.0,0.0,0.0,412.0,0.0,0.0,4040.66992188
22664,5.0,0.0,625.0,0.0,0.0,412.0,0.0,0.0,4048.9699707
22665,5.0,0.0,622.0,0.0,0.0,412.0,0.0,0.0,4052.09985352
22666,5.0,0.0,622.0,0.0,0.0,412.0,0.0,0.0,4052.09985352
22667,5.0,0.0,622.0,0.0,0.0,412.0,0.0,0.0,4052.09985352
22668,2.5,0.0,626.0,0.0,0.0,412.0,0.0,0.0,4065.47998047
22669,5.0,0.0,624.0,0.0,0.0,412.0,0.0,1.0,4051.18017578
22670,5.0,0.0,626.0,0.0,64.0,412.0,0.0,1.0,4052.68017578
22671,5.0,0.0,624.0,0.0,64.0,413.0,0.0,0.0,4112.0
22672,2.5,0.0,621.0,0.0,0.0,413.0,0.0,0.0,4115.87011719
22673,2.5,0.0,627.0,0.0,0.0,413.0,0.0,0.0,4070.08007812
22674,5.0,0.0,621.0,0.0,0.0,415.0,0.0,0.0,4062.06005859
22675,5.0,0.0,624.0,0.0,0.0,416.0,0.0,0.0,4072.92993164
22676,5.0,0.0,625.0,0.0,0.0,416.0,0.0,0.0,4073.77001953
22677,5.0,0.0,628.0,0.0,0.0,416.0,0.0,0.0,4083.11010742
22678,5.0,0.0,619.0,0.0,0.0,417.0,0.0,0.0,4077.91992188
22679,2.5,0.0,620.0,0.0,0.0,416.0,0.0,0.0,4084.54980469
22680,5.0,0.0,618.0,0.0,0.0,417.0,0.0,0.0,4078.14990234
22681,5.0,0.0,629.0,0.0,0.0,417.0,0.0,0.0,4083.93994141
22682,5.0,0.0,625.0,0.0,0.0,417.0,0.0,0.0,4079.47998047
22683,5.0,0.0,625.0,0.0,0.0,417.0,0.0,0.0,4079.47998047
22684,5.0,0.0,625.0,0.0,0.0,417.0,0.0,0.0,4079.47998047
22685,5.0,0.0,623.0,0.0,0.0,416.0,0.0,0.0,4077.33984375
22686,5.0,0.0,624.0,0.0,0.0,416.0,0.0,0.0,4069.37011719
22687,5.0,0.0,619.0,0.0,0.0,416.0,0.0,0.0,4063.04003906
22688,5.0,0.0,620.0,0.0,0.0,416.0,0.0,1.0,4069.12011719
22689,5.0,0.0,618.0,0.0,0.0,416.0,0.0,0.0,4063.62011719
22690,5.0,0.0,626.0,0.0,0.0,416.0,0.0,0.0,4053.05004883
22691,2.5,0.0,627.0,0.0,64.0,416.0,0.0,0.0,4113.16015625
22692,2.5,0.0,628.0,0.0,65.0,415.0,0.0,0.0,4124.16015625
22693,5.0,0.0,621.0,0.0,0.0,416.0,0.0,1.0,4056.72998047
22694,5.0,0.0,626.0,0.0,0.0,416.0,0.0,0.0,4057.56005859
22695,5.0,0.0,626.0,0.0,0.0,416.0,0.0,0.0,4052.12988281
22696,5.0,0.0,630.0,0.0,0.0,416.0,0.0,0.0,4054.17993164
22697,5.0,0.0,626.0,0.0,0.0,416.0,0.0,0.0,4048.88989258
22698,5.0,0.0,628.0,0.0,65.0,417.0,0.0,0.0,4081.47998047
22699,5.0,0.0,620.0,0.0,65.0,417.0,2.5,1.0,4102.54003906
22700,5.0,0.0,620.0,0.0,65.0,417.0,2.5,1.0,4102.54003906
22701,5.0,0.0,620.0,0.0,65.0,417.0,2.5,1.0,4102.54003906
22702,2.5,0.0,625.0,0.0,0.0,417.0,0.0,1.0,4044.70996094
22703,5.0,0.0,628.0,0.0,0.0,417.0,0.0,0.0,4045.4699707
22704,2.5,0.0,633.0,0.0,0.0,417.0,0.0,0.0,4045.51000977
22705,5.0,0.0,627.0,0.0,41.0,417.0,2.5,1.0,4080.5
22706,5.0,0.0,627.0,0.0,41.0,417.0,0.0,1.0,4085.23974609
22707,2.5,0.0,624.0,0.0,0.0,417.0,0.0,0.0,4045.17993164
